"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"4347","100","Mute Swan","Cygnus olor","","","","","","",""
"4347","101","Tundra Swan","Cygnus columbianus","","","","","","",""
"4347","102","Whooper Swan","Cygnus cygnus","","","","","","",""
"4347","103","Tundra Bean Goose","Anser serrirostris","","","","","","",""
"4347","104","Pink-footed Goose","Anser brachyrhynchus","","","","","","",""
"4347","105","Greater White-fronted Goose","Anser albifrons","","","","","","",""
"4347","106","Lesser White-fronted Goose","Anser erythropus","","","","","","",""
"4347","107","Greylag Goose","Anser anser","","","","","","",""
"4347","109","Canada Goose","Branta canadensis","","","","","","",""
"4347","110","Barnacle Goose","Branta leucopsis","","","","","","",""
"4347","111","Brant Goose","Branta bernicla","","","","","","",""
"4347","112","Red-breasted Goose","Branta ruficollis","","","","","","",""
"4347","113","Egyptian Goose","Alopochen aegyptiaca","","","","","","",""
"4347","114","Ruddy Shelduck","Tadorna ferruginea","","","","","","",""
"4347","115","Common Shelduck","Tadorna tadorna","","","","","","",""
"4347","119","Mandarin Duck","Aix galericulata","","","","","","",""
"4347","120","Eurasian Wigeon","Mareca penelope","","","","","","",""
"4347","123","Gadwall","Mareca strepera","","","","","","",""
"4347","125","Eurasian Teal","Anas crecca","","","","","","",""
"4347","126","Green-winged Teal","Anas carolinensis","","","","","","",""
"4347","128","Mallard","Anas platyrhynchos","","","","","","",""
"4347","130","Northern Pintail","Anas acuta","","","","","","",""
"4347","132","Garganey","Spatula querquedula","","","","","","",""
"4347","135","Northern Shoveler","Spatula clypeata","","","","","","",""
"4347","136","Marbled Duck","Marmaronetta angustirostris","","","","","","",""
"4347","137","Red-crested Pochard","Netta rufina","","","","","","",""
"4347","138","Common Pochard","Aythya ferina","","","","","","",""
"4347","141","Ring-necked Duck","Aythya collaris","","","","","","",""
"4347","142","Ferruginous Duck","Aythya nyroca","","","","","","",""
"4347","143","Tufted Duck","Aythya fuligula","","","","","","",""
"4347","144","Greater Scaup","Aythya marila","","","","","","",""
"4347","145","Lesser Scaup","Aythya affinis","","","","","","",""
"4347","146","Common Eider","Somateria mollissima","","","","","","",""
"4347","147","King Eider","Somateria spectabilis","","","","","","",""
"4347","151","Long-tailed Duck","Clangula hyemalis","","","","","","",""
"4347","152","Common Scoter","Melanitta nigra","","","","","","",""
"4347","962","Black Scoter","Melanitta americana","2014-10-13","1","Denmark","Blåvand","","",""
